Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
23,14,12,27.18100926,189,Yes,42.32952582,315.1822312,Poor,Standard,Low_spent_Small_value_payments,36,10025.2,10,10,21,7,1089.433333,16.88,1409.58,41.43157634
23,14,12,33.96409432,190,Yes,145.6839945,211.8277625,Poor,Standard,Low_spent_Small_value_payments,36,10025.2,10,10,21,7,1089.433333,16.88,1409.58,41.43157634
29,17,4,37.2691958,92,Yes,475.3623658,245.9522395,Standard,Standard,Low_spent_Medium_value_payments,39,64036.88,8,4,15,4,5591.406667,14.7,1635.19,127.8260613
29,17,4,30.4775069,93,NM,307.9415911,403.3730142,Standard,Standard,Low_spent_Medium_value_payments,39,64036.88,8,4,15,4,5591.406667,14.7,1635.19,127.8260613
26,15,4,39.58268408,94,Yes,93.11963409,578.1949712,Standard,Standard,Low_spent_Medium_value_payments,39,64036.88,8,4,15,4,5591.406667,14.7,1635.19,127.8260613
29,15,4,32.85935458,95,Yes,297.9761044,413.3385009,Standard,Standard,Low_spent_Medium_value_payments,39,64036.88,8,4,15,4,5591.406667,14.7,1635.19,127.8260613
31,15,4,34.17436022,96,Yes,408.9846947,302.3299106,Standard,Standard,Low_spent_Medium_value_payments,39,64036.88,8,4,15,4,5591.406667,14.7,1635.19,127.8260613
29,15,4,37.68110354,97,Yes,297.9761044,608.441419,Standard,Standard,Low_spent_Medium_value_payments,39,64036.88,8,4,15,4,5591.406667,14.7,1635.19,127.8260613
29,15,4,41.59854444,98,Yes,141.9399726,549.3746327,Standard,Standard,Low_spent_Medium_value_payments,39,64036.88,8,4,15,4,5591.406667,14.7,1635.19,127.8260613
31,15,9,34.81010493,99,Yes,267.165354,434.1492514,Standard,Standard,Low_spent_Medium_value_payments,39,64036.88,8,4,15,4,5591.406667,14.7,1635.19,127.8260613
45,19,7,32.48217556,221,Yes,94.75302405,233.2348839,Poor,Bad,Low_spent_Small_value_payments,29,9783.245,8,6,29,8,908.2704167,7.75,1684.06,52.83913367
45,19,7,35.81234018,222,NM,87.82352528,230.1643827,Standard,Bad,Low_spent_Small_value_payments,29,9783.245,8,6,29,8,908.2704167,7.75,1684.06,52.83913367
48,18,7,36.56831665,223,Yes,34.54547793,293.4424301,Poor,Bad,Low_spent_Small_value_payments,29,9783.245,8,6,29,8,908.2704167,7.75,1684.06,52.83913367
42,17,7,36.00260723,224,Yes,80.78357717,237.2043308,Poor,Bad,Low_spent_Small_value_payments,29,9783.245,8,6,29,8,908.2704167,7.75,1684.06,52.83913367
50,16,7,39.30674058,225,Yes,31.69155149,266.2963565,Poor,Bad,Low_spent_Small_value_payments,29,9783.245,8,6,29,8,908.2704167,7.75,1684.06,52.83913367
45,17,7,33.39004369,225,NM,120.5055564,207.4823516,Poor,Bad,Low_spent_Small_value_payments,29,9783.245,8,6,29,8,908.2704167,7.75,1684.06,52.83913367
45,17,7,26.63082669,227,Yes,84.64670068,243.3412073,Poor,Bad,Low_spent_Small_value_payments,29,9783.245,8,6,29,8,908.2704167,7.75,1684.06,52.83913367
45,17,7,24.46483121,228,Yes,68.5808563,259.4070517,Poor,Bad,Low_spent_Small_value_payments,29,9783.245,8,6,29,8,908.2704167,7.75,1684.06,52.83913367
17,10,8,39.76005144,332,Yes,95.86465456,808.6933307,Standard,Standard,High_spent_Large_value_payments,22,86522.72,8,5,13,1,7098.226667,15.51,455.22,45.26468138
14,9,8,29.33748968,333,Yes,139.8368013,774.721184,Standard,Standard,High_spent_Large_value_payments,22,86522.72,8,5,13,1,7098.226667,15.51,455.22,45.26468138
14,10,8,35.72838676,334,NM,297.1751329,627.3828524,Standard,Standard,High_spent_Large_value_payments,22,86522.72,8,5,13,1,7098.226667,15.51,455.22,45.26468138
14,10,8,31.59459157,335,Yes,322.233403,602.3245823,Standard,Standard,High_spent_Large_value_payments,22,86522.72,8,5,13,1,7098.226667,15.51,455.22,45.26468138
14,10,8,29.96454401,336,NM,182.1269494,752.4310359,Standard,Standard,High_spent_Large_value_payments,22,86522.72,8,5,13,1,7098.226667,15.51,455.22,45.26468138
14,8,8,41.34223418,337,Yes,179.7084198,724.8495655,Standard,Standard,High_spent_Large_value_payments,22,86522.72,8,5,13,1,7098.226667,15.51,455.22,45.26468138
16,13,8,28.47674012,338,Yes,472.9484216,471.6095637,Standard,Standard,High_spent_Large_value_payments,22,86522.72,8,5,13,1,7098.226667,15.51,455.22,45.26468138
14,8,13,33.04000294,339,Yes,577.9699495,376.5880358,Standard,Standard,High_spent_Large_value_payments,22,86522.72,8,5,13,1,7098.226667,15.51,455.22,45.26468138
13,9,0,32.05791074,383,No,338.6474398,589.3015246,Standard,Good,High_spent_Medium_value_payments,21,124419.66,3,4,11,4,10221.305,7.12,923.85,344.1815356
13,8,0,25.89328065,384,No,153.5073452,764.4416192,Good,Good,High_spent_Medium_value_payments,21,124419.66,3,4,11,4,10221.305,7.12,923.85,344.1815356
13,8,0,25.09173299,385,No,489.4492844,468.4996801,Standard,Good,High_spent_Medium_value_payments,21,124419.66,3,4,11,4,10221.305,7.12,923.85,344.1815356
13,8,0,39.6747794,386,No,460.327041,497.6219234,Good,Good,High_spent_Medium_value_payments,21,124419.66,3,4,11,4,10221.305,7.12,923.85,344.1815356
13,8,0,39.84859775,387,No,685.6839887,252.2649757,Standard,Good,High_spent_Medium_value_payments,21,124419.66,3,4,11,4,10221.305,7.12,923.85,344.1815356
16,8,0,32.81519327,388,No,384.9861356,542.9628288,Standard,Good,High_spent_Medium_value_payments,21,124419.66,3,4,11,4,10221.305,7.12,923.85,344.1815356
9,10,0,27.44658411,389,No,288.5644232,659.3845412,Standard,Good,High_spent_Medium_value_payments,21,124419.66,3,4,11,4,10221.305,7.12,923.85,344.1815356
18,8,0,34.32406369,390,No,133.6038119,784.3451525,Standard,Good,High_spent_Medium_value_payments,21,124419.66,3,4,11,4,10221.305,7.12,923.85,344.1815356
8,1,2,30.0612628,395,No,11.91253583,315.9153833,Poor,Good,High_spent_Small_value_payments,50,15606.515,3,4,6,4,1234.542917,9.37,257.85,35.62637254
7,1,2,33.83458662,395,No,83.46627906,274.3616401,Poor,Good,High_spent_Small_value_payments,50,15606.515,3,4,6,4,1234.542917,9.37,257.85,35.62637254
7,1,2,29.05478377,397,No,110.8730164,256.9549028,Poor,Good,High_spent_Small_value_payments,50,15606.515,3,4,6,4,1234.542917,9.37,257.85,35.62637254
7,1,2,31.79140125,398,NM,35.99312572,311.8347934,Poor,Good,High_spent_Small_value_payments,50,15606.515,3,4,6,4,1234.542917,9.37,257.85,35.62637254
7,1,2,26.32681457,399,NM,42.60892273,305.2189964,Standard,Good,High_spent_Small_value_payments,50,15606.515,3,4,6,4,1234.542917,9.37,257.85,35.62637254
12,0,2,34.19296784,399,No,116.2624209,261.5654983,Standard,Good,High_spent_Small_value_payments,50,15606.515,3,4,6,4,1234.542917,9.37,257.85,35.62637254
7,1,2,38.16509158,401,No,33.17426842,304.6536507,Poor,Good,High_spent_Small_value_payments,50,15606.515,3,4,6,4,1234.542917,9.37,257.85,35.62637254
7,3,2,39.19138694,402,NM,49.83277717,327.995142,Poor,Good,High_spent_Small_value_payments,50,15606.515,3,4,6,4,1234.542917,9.37,257.85,35.62637254
49,17,11,28.35377488,82,Yes,186.0192201,162.5484461,Standard,Bad,Low_spent_Small_value_payments,24,28230.92,8,6,32,7,2184.576667,25.17,2989.13,132.4811279
49,16,11,30.32802113,83,Yes,278.5433234,97.43321534,Standard,Bad,Low_spent_Small_value_payments,24,28230.92,8,6,32,7,2184.576667,25.17,2989.13,132.4811279
49,19,11,31.63443343,83,NM,47.01439107,298.9621477,Standard,Bad,Low_spent_Small_value_payments,24,28230.92,8,6,32,7,2184.576667,25.17,2989.13,132.4811279
49,16,11,34.11060485,85,Yes,186.0192201,169.9573187,Standard,Bad,Low_spent_Small_value_payments,24,28230.92,8,6,32,7,2184.576667,25.17,2989.13,132.4811279
49,16,11,36.07550414,86,Yes,194.7423576,161.2341812,Standard,Bad,Low_spent_Small_value_payments,24,28230.92,8,6,32,7,2184.576667,25.17,2989.13,132.4811279
45,16,14,26.00590564,87,NM,278.191081,97.78545783,Standard,Bad,Low_spent_Small_value_payments,24,28230.92,8,6,32,7,2184.576667,25.17,2989.13,132.4811279
51,19,14,33.96678141,88,Yes,71.01671964,294.9598191,Standard,Bad,Low_spent_Small_value_payments,24,28230.92,8,6,32,7,2184.576667,25.17,2989.13,132.4811279
49,16,14,38.63607114,89,NM,90.90504613,245.0714927,Standard,Bad,Low_spent_Small_value_payments,24,28230.92,8,6,32,7,2184.576667,25.17,2989.13,132.4811279
7,12,7,25.24975772,188,Yes,33.32194172,319.6941533,Standard,Standard,Low_spent_Small_value_payments,29,10623.765,6,3,18,3,895.31375,16.39,181.68,26.51527996
7,12,7,32.99101556,188,Yes,21.04730907,281.968786,Standard,Standard,Low_spent_Small_value_payments,29,10623.765,6,3,18,3,895.31375,16.39,181.68,26.51527996
7,12,7,30.25241705,188,Yes,35.27977495,317.7363201,Standard,Standard,Low_spent_Small_value_payments,29,10623.765,6,3,18,3,895.31375,16.39,181.68,26.51527996
7,9,7,36.73851076,188,Yes,32.34011518,310.6759799,Standard,Standard,Low_spent_Small_value_payments,29,10623.765,6,3,18,3,895.31375,16.39,181.68,26.51527996
3,12,7,32.39269322,191,Yes,106.1434122,246.8726828,Standard,Standard,Low_spent_Small_value_payments,29,10623.765,6,3,18,3,895.31375,16.39,181.68,26.51527996
7,13,7,29.41001565,192,Yes,45.37842493,307.6376701,Standard,Standard,Low_spent_Small_value_payments,29,10623.765,6,3,18,3,895.31375,16.39,181.68,26.51527996
2,10,7,38.34554387,193,Yes,62.24967272,260.7664223,Standard,Standard,Low_spent_Small_value_payments,29,10623.765,6,3,18,3,895.31375,16.39,181.68,26.51527996
9,12,7,33.47170532,194,Yes,111.8456942,241.1704008,Standard,Standard,Low_spent_Small_value_payments,29,10623.765,6,3,18,3,895.31375,16.39,181.68,26.51527996
26,8,1,33.26282623,311,No,44.42759779,317.6451658,Standard,Standard,Low_spent_Medium_value_payments,19,11970.955,8,4,7,2,1169.579583,4.72,889.62,14.8851947
31,8,1,33.8466937,312,No,109.9436352,282.1291284,Standard,Standard,Low_spent_Medium_value_payments,19,11970.955,8,4,7,2,1169.579583,4.72,889.62,14.8851947
26,8,1,28.07761032,313,No,49.99400702,332.0787566,Standard,Standard,Low_spent_Medium_value_payments,19,11970.955,8,4,7,2,1169.579583,4.72,889.62,14.8851947
31,8,1,39.22939643,314,No,65.05655859,327.016205,Standard,Standard,Low_spent_Medium_value_payments,19,11970.955,8,4,7,2,1169.579583,4.72,889.62,14.8851947
26,5,1,25.76219107,314,No,106.8432032,275.2295604,Standard,Standard,Low_spent_Medium_value_payments,19,11970.955,8,4,7,2,1169.579583,4.72,889.62,14.8851947
26,7,1,30.59268898,316,No,63.83498355,318.2377801,Standard,Standard,Low_spent_Medium_value_payments,19,11970.955,8,4,7,2,1169.579583,4.72,889.62,14.8851947
22,8,1,39.9383328,317,No,95.29863481,296.7741288,Standard,Standard,Low_spent_Medium_value_payments,19,11970.955,8,4,7,2,1169.579583,4.72,889.62,14.8851947
26,8,1,30.7441006,318,No,39.1129892,322.9597744,Standard,Standard,Low_spent_Medium_value_payments,19,11970.955,8,4,7,2,1169.579583,4.72,889.62,14.8851947
25,20,2,42.06028306,278,No,163.7235424,767.9551331,Standard,Standard,High_spent_Large_value_payments,40,112362.76,4,4,5,4,9279.563333,5.86,1358.65,236.2776578
26,20,2,36.57227198,279,No,191.5464789,740.1321966,Standard,Standard,High_spent_Large_value_payments,40,112362.76,4,4,5,4,9279.563333,5.86,1358.65,236.2776578
25,20,2,32.73703846,280,No,255.5696959,686.1089796,Standard,Standard,High_spent_Large_value_payments,40,112362.76,4,4,5,4,9279.563333,5.86,1358.65,236.2776578
25,20,2,33.71460371,281,No,146.6506006,795.028075,Standard,Standard,High_spent_Large_value_payments,40,112362.76,4,4,5,4,9279.563333,5.86,1358.65,236.2776578
30,19,2,26.14313661,282,No,256.6155198,715.0631558,Poor,Standard,High_spent_Large_value_payments,40,112362.76,4,4,5,4,9279.563333,5.86,1358.65,236.2776578
27,20,2,31.40208793,283,No,204.2274394,727.4512362,Poor,Standard,High_spent_Large_value_payments,40,112362.76,4,4,5,4,9279.563333,5.86,1358.65,236.2776578
25,17,2,29.91452426,284,No,424.6995693,546.9791062,Standard,Standard,High_spent_Large_value_payments,40,112362.76,4,4,5,4,9279.563333,5.86,1358.65,236.2776578
25,20,2,41.12672063,285,No,119.9617854,811.7168902,Standard,Standard,High_spent_Large_value_payments,40,112362.76,4,4,5,4,9279.563333,5.86,1358.65,236.2776578
6,7,4,30.98273421,254,No,88.11987223,476.3352464,Standard,Good,High_spent_Large_value_payments,20,33335.24,1,6,8,1,3059.936667,4.07,1226.23,21.53854806
6,7,4,38.09268613,254,No,148.9713256,405.483793,Standard,Good,High_spent_Large_value_payments,20,33335.24,1,6,8,1,3059.936667,4.07,1226.23,21.53854806
1,7,4,38.57620843,256,No,22.44818432,502.0069343,Standard,Good,High_spent_Large_value_payments,20,33335.24,1,6,8,1,3059.936667,4.07,1226.23,21.53854806
1,7,4,27.46252398,257,No,53.05852244,471.3965962,Standard,Good,High_spent_Large_value_payments,20,33335.24,1,6,8,1,3059.936667,4.07,1226.23,21.53854806
1,7,4,38.51753498,258,No,59.6921288,464.7629898,Standard,Good,High_spent_Large_value_payments,20,33335.24,1,6,8,1,3059.936667,4.07,1226.23,21.53854806
6,7,4,37.97942858,259,No,201.2702606,373.184858,Standard,Good,High_spent_Large_value_payments,20,33335.24,1,6,8,1,3059.936667,4.07,1226.23,21.53854806
1,7,4,39.40723398,260,No,211.4655182,332.9896004,Standard,Good,High_spent_Large_value_payments,20,33335.24,1,6,8,1,3059.936667,4.07,1226.23,21.53854806
1,7,4,36.32290698,261,No,247.4752938,306.9798248,Standard,Good,High_spent_Large_value_payments,20,33335.24,1,6,8,1,3059.936667,4.07,1226.23,21.53854806
19,2,2,35.46722492,255,No,239.2669445,935.9028596,Good,Good,High_spent_Large_value_payments,32,131577.84,2,3,3,2,11205.82,1.53,816.21,185.4121959
14,2,2,38.90990945,255,NM,468.3495251,746.820279,Good,Good,High_spent_Large_value_payments,32,131577.84,2,3,3,2,11205.82,1.53,816.21,185.4121959
14,2,2,40.70004607,257,No,281.2547725,903.9150316,Good,Good,High_spent_Large_value_payments,32,131577.84,2,3,3,2,11205.82,1.53,816.21,185.4121959
14,2,2,29.59197703,258,No,585.2536115,619.9161926,Good,Good,High_spent_Large_value_payments,32,131577.84,2,3,3,2,11205.82,1.53,816.21,185.4121959
11,2,2,30.59204017,258,No,988.994679,226.1751251,Good,Good,High_spent_Large_value_payments,32,131577.84,2,3,3,2,11205.82,1.53,816.21,185.4121959
14,2,2,29.99205292,260,No,167.3210815,1007.848723,Good,Good,High_spent_Large_value_payments,32,131577.84,2,3,3,2,11205.82,1.53,816.21,185.4121959
14,2,2,27.90074317,261,No,517.7554934,697.4143107,Good,Good,High_spent_Large_value_payments,32,131577.84,2,3,3,2,11205.82,1.53,816.21,185.4121959
18,2,2,34.45628378,262,No,236.1538372,939.0159669,Standard,Good,High_spent_Large_value_payments,32,131577.84,2,3,3,2,11205.82,1.53,816.21,185.4121959
9,11,0,26.92427772,260,No,270.2810239,210.0917846,Good,Good,Low_spent_Large_value_payments,49,32314.44,2,5,5,3,2805.87,9.54,1339.6,80.21419154
9,10,0,36.63151119,261,No,151.9409799,318.4318286,Good,Good,Low_spent_Large_value_payments,49,32314.44,2,5,5,3,2805.87,9.54,1339.6,80.21419154
9,9,0,32.94627527,261,No,73.39764612,386.9751623,Good,Good,Low_spent_Large_value_payments,49,32314.44,2,5,5,3,2805.87,9.54,1339.6,80.21419154
9,12,0,23.66573212,263,No,176.8415853,313.5312232,Good,Good,Low_spent_Large_value_payments,49,32314.44,2,5,5,3,2805.87,9.54,1339.6,80.21419154
9,11,0,30.11502584,264,No,95.19105821,375.1817503,Good,Good,Low_spent_Large_value_payments,49,32314.44,2,5,5,3,2805.87,9.54,1339.6,80.21419154
9,10,0,30.44585275,265,No,189.4042624,270.968546,Good,Good,Low_spent_Large_value_payments,49,32314.44,2,5,5,3,2805.87,9.54,1339.6,80.21419154
9,9,0,37.10292075,266,No,112.657468,337.7153405,Good,Good,Low_spent_Large_value_payments,49,32314.44,2,5,5,3,2805.87,9.54,1339.6,80.21419154
6,11,2,40.38105141,267,No,151.9409799,377.8942417,Good,Good,Low_spent_Large_value_payments,49,32314.44,2,5,5,3,2805.87,9.54,1339.6,80.21419154
13,6,2,38.84510679,395,No,214.8214093,534.6206576,Good,Good,Low_spent_Small_value_payments,20,61235.6,0,5,7,1,4870.966667,11.42,71.52,27.6545998
13,6,2,34.26205575,396,No,173.3238099,630.8990098,Good,Good,Low_spent_Small_value_payments,20,61235.6,0,5,7,1,4870.966667,11.42,71.52,27.6545998
13,3,2,32.20393878,397,NM,120.8691196,588.5729472,Good,Good,Low_spent_Small_value_payments,20,61235.6,0,5,7,1,4870.966667,11.42,71.52,27.6545998
17,0,2,27.37432422,398,NM,173.3238099,536.118257,Good,Good,Low_spent_Small_value_payments,20,61235.6,0,5,7,1,4870.966667,11.42,71.52,27.6545998
13,3,2,37.11285823,399,No,103.4453987,615.9966682,Good,Good,Low_spent_Small_value_payments,20,61235.6,0,5,7,1,4870.966667,11.42,71.52,27.6545998
13,3,2,32.75305113,400,No,563.19791,186.2441569,Good,Good,Low_spent_Small_value_payments,20,61235.6,0,5,7,1,4870.966667,11.42,71.52,27.6545998
13,3,2,30.41290625,401,No,68.86899417,630.5730727,Good,Good,Low_spent_Small_value_payments,20,61235.6,0,5,7,1,4870.966667,11.42,71.52,27.6545998
10,3,2,41.96960973,402,No,235.232905,514.2091619,Standard,Good,Low_spent_Small_value_payments,20,61235.6,0,5,7,1,4870.966667,11.42,71.52,27.6545998
17,16,4,37.31055443,219,Yes,91.65269595,328.8383874,Standard,Standard,Low_spent_Small_value_payments,40,19078.93,5,7,20,0,1304.910833,19.34,265.86,0
19,16,4,23.16393009,220,Yes,57.84103191,362.6500514,Standard,Standard,Low_spent_Small_value_payments,40,19078.93,5,7,20,0,1304.910833,19.34,265.86,0
19,15,4,29.63214643,221,Yes,68.52655644,351.9645269,Standard,Standard,Low_spent_Small_value_payments,40,19078.93,5,7,20,0,1304.910833,19.34,265.86,0
19,18,4,22.81903237,222,Yes,140.5061763,279.984907,Standard,Standard,Low_spent_Small_value_payments,40,19078.93,5,7,20,0,1304.910833,19.34,265.86,0
21,14,4,29.43096295,223,Yes,78.81926895,341.6718144,Standard,Standard,Low_spent_Small_value_payments,40,19078.93,5,7,20,0,1304.910833,19.34,265.86,0
19,15,8,30.42834498,224,Yes,55.6242093,354.866874,Standard,Standard,Low_spent_Small_value_payments,40,19078.93,5,7,20,0,1304.910833,19.34,265.86,0
19,15,8,35.43993634,225,Yes,73.67291269,298.031911,Standard,Standard,Low_spent_Small_value_payments,40,19078.93,5,7,20,0,1304.910833,19.34,265.86,0
19,13,8,32.49506507,226,Yes,73.67291269,353.8611927,Standard,Standard,Low_spent_Small_value_payments,40,19078.93,5,7,20,0,1304.910833,19.34,265.86,0
26,20,10,24.74205399,124,Yes,337.6182379,284.6737837,Poor,Bad,Low_spent_Small_value_payments,34,83703.52,6,9,27,8,6955.293333,28.02,4525.08,363.2373117
27,20,10,31.78425397,124,Yes,337.6182379,226.975682,Poor,Bad,Low_spent_Small_value_payments,34,83703.52,6,9,27,8,6955.293333,28.02,4525.08,363.2373117
26,22,10,40.46506994,124,Yes,533.9793107,68.31271094,Poor,Bad,Low_spent_Small_value_payments,34,83703.52,6,9,27,8,6955.293333,28.02,4525.08,363.2373117
25,18,10,39.61509803,127,Yes,89.17149835,493.1205233,Standard,Bad,Low_spent_Small_value_payments,34,83703.52,6,9,27,8,6955.293333,28.02,4525.08,363.2373117
26,20,10,26.02276244,128,Yes,122.236813,450.0552087,Poor,Bad,Low_spent_Small_value_payments,34,83703.52,6,9,27,8,6955.293333,28.02,4525.08,363.2373117
31,20,10,32.72518549,129,Yes,386.6270807,215.664941,Poor,Bad,Low_spent_Small_value_payments,34,83703.52,6,9,27,8,6955.293333,28.02,4525.08,363.2373117
26,17,10,38.01860347,130,Yes,258.6665486,363.625473,Standard,Bad,Low_spent_Small_value_payments,34,83703.52,6,9,27,8,6955.293333,28.02,4525.08,363.2373117
26,17,10,25.27080549,131,Yes,443.0806655,179.2113562,Poor,Bad,Low_spent_Small_value_payments,34,83703.52,6,9,27,8,6955.293333,28.02,4525.08,363.2373117
17,16,2,35.0425359,313,Yes,148.2089008,685.5960317,Standard,Standard,High_spent_Large_value_payments,45,99127.04,8,3,10,4,8217.586667,13.88,1126.35,245.9851478
17,19,2,38.1773235,314,Yes,194.297459,631.4760598,Standard,Standard,High_spent_Large_value_payments,45,99127.04,8,3,10,4,8217.586667,13.88,1126.35,245.9851478
15,19,7,37.25037761,315,Yes,65.07212528,750.7013935,Standard,Standard,High_spent_Large_value_payments,45,99127.04,8,3,10,4,8217.586667,13.88,1126.35,245.9851478
17,19,7,31.56061978,316,Yes,139.0998511,686.6736678,Standard,Standard,High_spent_Large_value_payments,45,99127.04,8,3,10,4,8217.586667,13.88,1126.35,245.9851478
17,19,7,35.89359309,317,Yes,148.2089008,667.564618,Standard,Standard,High_spent_Large_value_payments,45,99127.04,8,3,10,4,8217.586667,13.88,1126.35,245.9851478
17,19,7,32.77576375,318,Yes,353.1232655,502.6502533,Standard,Standard,High_spent_Large_value_payments,45,99127.04,8,3,10,4,8217.586667,13.88,1126.35,245.9851478
22,19,7,37.82668915,319,Yes,246.6601884,589.1133304,Standard,Standard,High_spent_Large_value_payments,45,99127.04,8,3,10,4,8217.586667,13.88,1126.35,245.9851478
17,19,7,24.39190812,320,Yes,103.5941264,712.1793924,Standard,Standard,High_spent_Large_value_payments,45,99127.04,8,3,10,4,8217.586667,13.88,1126.35,245.9851478
54,15,9,31.13203623,177,Yes,47.82292504,277.9826967,Poor,Standard,Low_spent_Small_value_payments,15,10405.01,6,7,30,5,694.0841667,12.66,2086.22,33.60279492
54,15,9,31.70034659,177,Yes,45.76944905,250.0361727,Poor,Standard,Low_spent_Small_value_payments,15,10405.01,6,7,30,5,694.0841667,12.66,2086.22,33.60279492
51,15,9,24.52577775,178,Yes,59.14913717,256.6564846,Poor,Standard,Low_spent_Small_value_payments,15,10405.01,6,7,30,5,694.0841667,12.66,2086.22,33.60279492
